STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-13,6.49,0.08,0.0,,69,1,1,1,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-14,10.29,1.11,0.0,,72,1,,1,,1,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-15,12.75,0.01,0.0,,70,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-16,12.08,0.04,0.0,,67,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-17,8.50,0.00,0.0,,60,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-18,5.59,0.00,0.0,,65,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-19,6.49,0.00,0.0,,66,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-20,12.08,0.39,0.0,,74,1,,1,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-21,13.42,0.01,0.0,,74,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-22,12.08,0.00,0.0,,72,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-23,4.25,0.11,0.0,,71,,,1,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-24,6.26,0.94,0.0,,71,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-25,5.59,0.00,0.0,,75,1,,,,,,,,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-26,9.40,0.01,0.0,,72,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-27,6.71,0.00,0.0,,68,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-28,4.92,0.03,0.0,,62,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-29,7.61,0.00,0.0,,66,1,,,,,,,,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-06-30,4.70,0.00,0.0,,66,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-01,7.61,0.00,0.0,0.0,71,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-02,7.16,1.46,0.0,0.0,74,1,,1,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-03,7.16,0.12,0.0,0.0,68,1,,,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-04,4.70,0.00,0.0,0.0,70,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-05,5.82,0.00,0.0,0.0,76,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-06,9.84,0.00,0.0,0.0,74,1,,,,,,,1,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-07,10.07,0.00,0.0,0.0,70,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-08,7.61,0.00,0.0,0.0,73,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-09,7.83,0.00,0.0,0.0,81,1,,,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-10,6.93,1.04,0.0,0.0,73,1,,1,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-11,7.16,0.00,0.0,0.0,69,1,,,,,,,,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-12,7.38,0.00,0.0,0.0,72,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-13,5.59,0.00,0.0,0.0,75,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-14,9.17,0.00,0.0,0.0,77,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-15,7.61,0.00,0.0,0.0,73,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-16,5.37,0.00,0.0,0.0,73,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-17,8.05,0.00,0.0,0.0,77,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-18,11.41,0.01,0.0,0.0,66,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-19,7.38,0.00,0.0,0.0,63,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-20,6.49,0.00,0.0,0.0,68,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-21,5.59,0.00,0.0,0.0,67,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-22,6.04,0.00,0.0,0.0,63,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-23,5.82,0.00,0.0,0.0,63,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-24,4.25,0.00,0.0,0.0,66,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-25,4.03,0.00,0.0,0.0,69,1,,,,,,,1,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-26,6.49,0.00,0.0,0.0,73,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-27,5.82,0.00,0.0,0.0,77,1,,,,,,,1,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-28,6.26,0.02,0.0,0.0,74,1,,,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-29,11.41,0.00,0.0,0.0,73,1,,,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-30,9.84,0.28,0.0,0.0,71,1,,1,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-07-31,9.40,0.65,0.0,0.0,70,1,,,,,,,,,,,1,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-01,6.71,0.05,0.0,0.0,73,1,,1,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-02,11.18,0.15,0.0,0.0,76,1,,1,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-03,9.62,0.00,0.0,0.0,63,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-04,4.70,0.00,0.0,0.0,67,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-05,10.07,0.16,0.0,0.0,67,1,,1,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-06,8.50,1.11,0.0,0.0,78,1,,1,,,,,1,,,1,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-07,8.05,0.00,0.0,0.0,76,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-08,9.17,0.00,0.0,0.0,77,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-09,7.83,0.00,0.0,0.0,79,1,,,,,,,,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-10,6.26,0.00,0.0,0.0,74,1,,,,,,,1,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-11,8.95,0.00,0.0,0.0,71,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-12,4.03,0.00,0.0,0.0,71,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-13,6.93,0.00,0.0,0.0,74,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-14,7.16,0.00,0.0,0.0,76,1,,,,,,,,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-15,10.29,0.00,0.0,0.0,82,1,,,,,,,1,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-16,9.40,0.00,0.0,0.0,70,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-17,9.84,0.74,0.0,0.0,68,1,,1,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-18,8.50,0.00,0.0,0.0,67,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-19,6.71,0.00,0.0,0.0,64,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-20,8.05,0.00,0.0,0.0,65,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-21,8.95,0.00,0.0,0.0,67,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-22,7.83,0.01,0.0,0.0,76,1,,,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-23,6.04,0.00,0.0,0.0,76,1,,,,,,,1,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-24,4.92,0.00,0.0,0.0,71,1,1,,,,,,,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-25,4.25,0.00,0.0,0.0,70,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-26,5.14,0.04,0.0,0.0,73,1,,1,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-27,8.95,0.00,0.0,0.0,72,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-28,8.72,0.00,0.0,0.0,75,1,,,,,,,1,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-29,10.07,0.00,0.0,0.0,77,1,,,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-30,9.17,0.00,0.0,0.0,77,1,,,,,,,1,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-08-31,8.28,0.00,0.0,0.0,80,1,,,,,,,1,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-01,5.82,0.00,0.0,0.0,80,1,,,,,,,1,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-02,7.61,0.00,0.0,0.0,79,1,,,,,,,,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-03,9.62,0.00,0.0,0.0,77,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-04,14.09,0.00,0.0,0.0,66,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-05,13.42,0.00,0.0,0.0,63,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-06,8.05,0.00,0.0,0.0,61,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-07,9.84,0.00,0.0,0.0,74,1,,,,,,,,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-08,6.04,0.02,0.0,0.0,75,1,,1,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-09,9.40,0.00,0.0,0.0,76,1,,,,,,,1,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-10,11.18,0.01,0.0,0.0,77,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-11,11.41,2.37,0.0,0.0,75,1,,1,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-12,8.95,0.07,0.0,0.0,63,1,,1,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-13,6.71,0.00,0.0,0.0,63,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-14,10.29,0.25,0.0,0.0,65,1,,1,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-15,12.08,0.00,0.0,0.0,56,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-16,6.49,0.00,0.0,0.0,56,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-17,8.28,0.00,0.0,0.0,68,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-18,7.83,0.00,0.0,0.0,69,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-19,10.29,0.00,0.0,0.0,75,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-20,9.84,0.27,0.0,0.0,58,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-21,8.50,0.00,0.0,0.0,54,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-22,10.07,0.42,0.0,0.0,59,1,,1,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-23,8.05,0.05,0.0,0.0,63,1,,1,,,,,,,,,1,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-24,10.96,0.13,0.0,0.0,53,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-25,8.28,0.00,0.0,0.0,49,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-26,7.16,0.00,0.0,0.0,56,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-27,9.40,0.00,0.0,0.0,59,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-28,6.26,0.00,0.0,0.0,55,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-29,9.17,0.00,0.0,0.0,61,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-09-30,10.29,0.00,0.0,0.0,65,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-01,14.54,0.00,0.0,0.0,72,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-02,10.96,0.00,0.0,0.0,69,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-03,6.04,0.65,0.0,0.0,59,1,,1,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-04,10.74,0.20,0.0,0.0,57,,,1,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-05,10.51,0.13,0.0,0.0,52,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-06,14.32,0.00,0.0,0.0,41,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-07,14.76,0.00,0.0,0.0,40,,,,,,,,,,,,,,,1,,1,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-08,12.75,0.00,0.0,0.0,39,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-09,8.95,0.00,0.0,0.0,44,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-10,7.83,0.00,0.0,0.0,49,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-11,6.49,0.00,0.0,0.0,53,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-12,8.95,0.00,0.0,0.0,58,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-13,11.86,0.00,0.0,0.0,66,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-14,8.72,0.00,0.0,0.0,67,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-15,6.71,0.08,0.0,0.0,55,1,,,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-16,5.14,0.00,0.0,0.0,51,1,,,,,,,,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-17,4.25,0.00,0.0,0.0,52,1,1,,,,,,,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-18,6.04,0.00,0.0,0.0,54,1,,,,,,,1,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-19,7.16,0.00,0.0,0.0,62,1,,,,,,,,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-20,9.40,0.00,0.0,0.0,66,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-21,7.16,0.00,0.0,0.0,58,1,,,,,,,,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-22,4.70,0.00,0.0,0.0,59,1,,,,,,,1,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-23,4.47,0.03,0.0,0.0,65,1,,,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-24,4.92,0.02,0.0,0.0,60,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-25,6.49,0.00,0.0,0.0,62,1,1,,,,,,1,,,,1,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-26,8.95,0.01,0.0,0.0,68,1,,,,,,,1,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-27,11.41,0.00,0.0,0.0,61,1,,,,,,,1,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-28,11.41,0.00,0.0,0.0,50,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-29,10.07,0.00,0.0,0.0,46,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-30,9.84,0.00,0.0,0.0,50,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-10-31,7.61,0.00,0.0,0.0,59,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-01,11.41,0.00,0.0,0.0,63,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-02,7.16,0.10,0.0,0.0,55,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-03,8.95,0.00,0.0,0.0,48,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-04,5.59,0.00,0.0,0.0,46,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-05,7.83,0.00,0.0,0.0,46,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-06,18.34,0.64,0.0,0.0,49,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-07,9.17,0.00,0.0,0.0,49,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-08,5.82,0.05,0.0,0.0,40,1,,,,,,,,,,,1,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-09,14.76,1.26,0.0,0.0,39,1,,1,,,,,,,,,1,1,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-10,12.08,0.00,0.0,0.0,37,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-11,6.71,0.00,0.0,0.0,38,1,,,,,,,,,,,1,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-12,10.07,0.01,0.0,0.0,45,,,,,,,,,,,,,,,1,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-13,10.96,0.23,0.0,0.0,36,1,,,,,,,,,,,1,,,1,,1,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-14,13.87,0.00,0.0,0.0,32,1,,,,,,,,,,,1,1,,1,,1,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-15,10.07,0.00,0.0,0.0,31,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-16,15.43,0.01,0.1,0.0,36,1,,,,,,,,,,,1,,,1,,1,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-17,12.75,0.00,0.0,0.0,30,1,,,,,,,,,,,1,,,,,1,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-18,12.53,0.00,0.0,0.0,27,,,,,,,,1,,,,,,,,,1,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-19,13.20,0.00,0.0,0.0,30,1,,,1,,,,,,,,1,,,1,,1,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-20,16.11,0.00,0.0,0.0,24,1,,,,,,,,,,,1,,,,,1,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-21,11.41,0.00,0.0,0.0,19,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-22,6.49,0.00,0.0,0.0,22,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-23,4.47,0.00,0.0,0.0,29,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-24,4.25,0.00,0.0,0.0,32,,,,,,,,,,,,,,,,,,,,
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2000-11-25,9.17,0.24,0.0,0.0,38,1,,,,,,,,,,,1,1,,1,,,,,
